('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-907', 'd41cbf92b2b6c994405628920470744bdb8e9661')
('2.0.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDDefaultAppearanceString.java', 'PDFBOX-3752', '3dd6ea2c20ff9811e902b764ad88bb9d2293ebd0')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDDefaultAppearanceString.java', 'PDFBOX-3752', '3dd6ea2c20ff9811e902b764ad88bb9d2293ebd0')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDDefaultAppearanceString.java', 'PDFBOX-3752', '3dd6ea2c20ff9811e902b764ad88bb9d2293ebd0')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDDefaultAppearanceString.java', 'PDFBOX-3752', '3dd6ea2c20ff9811e902b764ad88bb9d2293ebd0')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2421', 'f8cfad2c88fdcf189e5335d2a1aaa8336922caa8')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2421', 'f8cfad2c88fdcf189e5335d2a1aaa8336922caa8')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-2421', 'f8cfad2c88fdcf189e5335d2a1aaa8336922caa8')
('2.0.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFont.java', 'PDFBOX-3750', '7eeb781e3720ac016eddae7a7dc0387b7c547153')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDTrueTypeFont.java', 'PDFBOX-62', '77c556e542d40e427021bb183f0dd684956cc8bc')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDTrueTypeFont.java', 'PDFBOX-62', '31208e350956fdb93102ebc925adad5a14e9f713')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFont.java', 'PDFBOX-62', '40ebb045dacf5afe189da644fa16991fdec03e92')
('1.8.5', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.8.4', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.8.3', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.8.2', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.8.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.8.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.7.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.7.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.6.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.5.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.4.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.3.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.2.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.2.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('1.1.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-62', 'a2fd8ddeae828de6a8918d8df72e534b150412b5')
('2.0.16', 'tools/src/main/java/org/apache/pdfbox/tools/ImageToPDF.java', 'PDFBOX-4608', 'f34482c4ceab1d5bf740fb20326eef8fdaf9b630')
('2.0.16', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/LosslessFactory.java', 'PDFBOX-4607', '25aeaea53dd75ce835b964f0d04e1437aaa29e80')
('2.0.15', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/LosslessFactory.java', 'PDFBOX-4607', '25aeaea53dd75ce835b964f0d04e1437aaa29e80')
('2.0.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/LosslessFactory.java', 'PDFBOX-4607', '25aeaea53dd75ce835b964f0d04e1437aaa29e80')
('2.0.13', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/LosslessFactory.java', 'PDFBOX-4607', '25aeaea53dd75ce835b964f0d04e1437aaa29e80')
('2.0.12', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/LosslessFactory.java', 'PDFBOX-4607', '25aeaea53dd75ce835b964f0d04e1437aaa29e80')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/ExternalFonts.java', 'PDFBOX-2429', '3063e87a4c4628e7fd20fcfd6212ec9541003ebf')
('2.0.5', 'fontbox/src/main/java/org/apache/fontbox/ttf/TTFSubsetter.java', 'PDFBOX-3757', 'b9f049e7469ec8ac8399c4a713bcda4450ebb02b')
('2.0.16', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.15', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.13', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.12', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.11', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.10', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.9', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType2.java', 'PDFBOX-4604', '40a7a3df250b749aaa75d90060cd424ac3469762')
('2.0.5', 'pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/color/SetColor.java', 'PDFBOX-3755', 'ea0a425aaf25d527e6cce3475004a46a90a0e13b')
('2.0.5', 'pdfbox/src/main/java/org/apache/pdfbox/contentstream/operator/color/SetColor.java', 'PDFBOX-3755', '70a068e281f73fad139a23e70ff6a724aaab9f26')
('2.0.16', 'preflight/src/main/java/org/apache/pdfbox/preflight/graphic/StandardColorSpaceHelper.java', 'PDFBOX-4611', '6d4ecbb6b8623d6526360d438753bb47569f3630')
('2.0.16', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/CatalogValidationProcess.java', 'PDFBOX-4611', '6d4ecbb6b8623d6526360d438753bb47569f3630')
('2.0.15', 'preflight/src/main/java/org/apache/pdfbox/preflight/graphic/StandardColorSpaceHelper.java', 'PDFBOX-4611', '6d4ecbb6b8623d6526360d438753bb47569f3630')
('2.0.15', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/CatalogValidationProcess.java', 'PDFBOX-4611', '6d4ecbb6b8623d6526360d438753bb47569f3630')
('2.0.14', 'preflight/src/main/java/org/apache/pdfbox/preflight/graphic/StandardColorSpaceHelper.java', 'PDFBOX-4611', '6d4ecbb6b8623d6526360d438753bb47569f3630')
('2.0.14', 'preflight/src/main/java/org/apache/pdfbox/preflight/process/CatalogValidationProcess.java', 'PDFBOX-4611', '6d4ecbb6b8623d6526360d438753bb47569f3630')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/PDFParser.java', 'PDFBOX-2434', 'c4151181dc61592ff750e92fef5d2b6e5935d73e')
('2.0.5', 'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java', 'PDFBOX-3761', 'f39436a8796e8e72313ae03c2029662e33fde9a8')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-1580', '979ec2b3d9ef78dc1a4368b53b3a5ae6af66eccf')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-1580', '979ec2b3d9ef78dc1a4368b53b3a5ae6af66eccf')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-1580', '979ec2b3d9ef78dc1a4368b53b3a5ae6af66eccf')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-1580', 'b4e6c478166cdec558a74b38ccc5604566812f60')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-1580', 'b4e6c478166cdec558a74b38ccc5604566812f60')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType0Font.java', 'PDFBOX-1580', 'b4e6c478166cdec558a74b38ccc5604566812f60')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java', 'PDFBOX-1583', '6728df96f78c90f6849843d4a5ba78c13971582d')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java', 'PDFBOX-1583', '6728df96f78c90f6849843d4a5ba78c13971582d')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunction.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunctionType3.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunction.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunction.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunction.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunction.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/function/PDFunction.java', 'PDFBOX-1108', '8933ad8d58084ac690bdc10e7074edefffc2ca76')
('2.0.16', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-4615', '6b4e5c1730dedf6daad815294cc5e32964e87549')
('2.0.15', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-4615', '6b4e5c1730dedf6daad815294cc5e32964e87549')
('2.0.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-4615', '6b4e5c1730dedf6daad815294cc5e32964e87549')
('2.0.16', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-4615', '52cb25d80dcbf6dca939181c34248f59eca8cdb5')
('2.0.15', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-4615', '52cb25d80dcbf6dca939181c34248f59eca8cdb5')
('2.0.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-4615', '52cb25d80dcbf6dca939181c34248f59eca8cdb5')
('2.0.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocumentCatalog.java', 'PDFBOX-3775', '47934279b05df9e7c538e300fd95df451ab6b38f')
('2.0.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocumentCatalog.java', 'PDFBOX-3775', '47934279b05df9e7c538e300fd95df451ab6b38f')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/helpers/BookmarkValidationHelper.java', 'PDFBOX-1112', 'bd859b67b5b500bff35658a5c549e5b1d3772217')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.8', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.7', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', '4e04fc24786b418cb29e72e8f333ecf7d6acd32b')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.8', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.7', 'fontbox/src/main/java/org/apache/fontbox/ttf/PostScriptTable.java', 'PDFBOX-4622', 'e7f2820158e7a21cfbeec249c4fec50a67b45153')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.8', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.7', 'fontbox/src/main/java/org/apache/fontbox/ttf/MemoryTTFDataStream.java', 'PDFBOX-4622', '78a0a56a37e8d7b86123c7842ff16ce6f1e75fc4')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/CmapSubtable.java', 'PDFBOX-4622', '583bf1b3f08dca78947e660a0987652dbbf71b5d')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/CmapSubtable.java', 'PDFBOX-4622', '583bf1b3f08dca78947e660a0987652dbbf71b5d')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/CmapSubtable.java', 'PDFBOX-4622', '583bf1b3f08dca78947e660a0987652dbbf71b5d')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/CmapSubtable.java', 'PDFBOX-4622', '583bf1b3f08dca78947e660a0987652dbbf71b5d')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/CmapSubtable.java', 'PDFBOX-4622', '583bf1b3f08dca78947e660a0987652dbbf71b5d')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.16', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.15', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.14', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.13', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.12', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/VerticalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.8', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.8', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.7', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.7', 'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.6', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.5', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.4', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.3', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.2', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('2.0.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/IndexToLocationTable.java', 'PDFBOX-4622', 'b04d952449db318a1c80bc34c25660438d45a7d3')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/PDFParser.java', 'PDFBOX-1595', 'ea8362c740c3eb9f1ab797590d58a44a8d801a76')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/NonSequentialPDFParser.java', 'PDFBOX-1595', 'ea8362c740c3eb9f1ab797590d58a44a8d801a76')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1592', 'd1f1d9ad5449ef616a840738392b3a53e4e14bd4')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSString.java', 'PDFBOX-1592', 'd1f1d9ad5449ef616a840738392b3a53e4e14bd4')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdfparser/NonSequentialPDFParser.java', 'PDFBOX-2441', '5a578dfda47cecb4958db6281709fecb7ca54868')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/graphics/color/StandardColorSpaceHelper.java', 'PDFBOX-1110', 'cb4176382f242d137df5d36776b19a6529a04733')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/ValidationConstants.java', 'PDFBOX-1110', 'cb4176382f242d137df5d36776b19a6529a04733')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/helpers/CatalogValidationHelper.java', 'PDFBOX-1110', 'cb4176382f242d137df5d36776b19a6529a04733')
('1.8.8', 'fontbox/src/main/java/org/apache/fontbox/cff/CFFParser.java', 'PDFBOX-2448', '0e94dbf753def48349f810331d6eb8fc522d98b2')
('1.8.7', 'fontbox/src/main/java/org/apache/fontbox/cff/CFFParser.java', 'PDFBOX-2448', '0e94dbf753def48349f810331d6eb8fc522d98b2')
