('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/util/VisorTaskUtils.java', 'IGNITE-6995', '47e7daf7323ee49be53efb363f447d574bc7e222')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridCacheTxRecoveryResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/continuous/GridContinuousMessage.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastreamer/DataStreamerResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastreamer/DataStreamerRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxPrepareRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/handlers/task/GridTaskResultRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheInvokeDirectResult.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridDhtAtomicUpdateRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/messages/GridQueryNextPageRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxFinishRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicUpdateResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridDistributedTxFinishRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtLockRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsBlockKey.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/version/GridCacheRawVersionedEntry.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionExchangeId.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/GridJobCancelRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxFinishRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/GridJobSiblingsRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/managers/eventstorage/GridEventStorageMessage.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtAffinityAssignmentResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtLockResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridCacheTtlUpdateRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/messages/GridQueryFailResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/util/GridLongList.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearLockResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridDistributedTxPrepareRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridDistributedTxPrepareResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsBlocksMessage.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/codegen/src/main/java/org/apache/ignite/codegen/MessageCodeGenerator.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/GridDistributedBaseMessage.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxFinishResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearGetResponse.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheReturn.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentInfoBean.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/igfs/IgfsFileAffinityRange.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheEntrySerializablePredicate.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsSingleRequest.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/CacheEntryPredicateContainsValue.java', 'IGNITE-1281', '89e94b6308ee0b4c47e8d72417e238f8eb4a59a2')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/impls/storage/vector/SparseLocalOnHeapVectorStorage.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/impls/vector/MapWrapperVector.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/impls/matrix/SparseDistributedMatrix.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/impls/storage/matrix/MapWrapperStorage.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/exceptions/ConvergenceException.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/VectorUtils.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/functions/Functions.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/impls/storage/matrix/SparseDistributedMatrixStorage.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/clustering/KMeansLocalClusterer.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/clustering/KMeansDistributedClusterer.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/exceptions/MathIllegalStateException.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('2.0.0', 'modules/ml/src/main/java/org/apache/ignite/ml/math/impls/CacheUtils.java', 'IGNITE-5688', 'd2fe437426399e2cf36b00ce6f527731da88613e')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/TcpDiscoveryImpl.java', 'IGNITE-3027', '1b4d57ab3d9421914a7efa09c17b59b61a828485')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/DataStructuresProcessor.java', 'IGNITE-5694', '17694c16d449dea4d4e39a271dd39e838c581858')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java', 'IGNITE-4363', 'd01406f26061f9a994bbc399ee3033a86d7e307d')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/dml/UpdatePlanBuilder.java', 'IGNITE-4363', 'd01406f26061f9a994bbc399ee3033a86d7e307d')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/DmlStatementsProcessor.java', 'IGNITE-4363', 'd01406f26061f9a994bbc399ee3033a86d7e307d')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/configuration/CacheConfiguration.java', 'IGNITE-4363', 'd01406f26061f9a994bbc399ee3033a86d7e307d')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java', 'IGNITE-4363', 'bb1ac0a5cfecf4af7e8dcfe86efc75997895c431')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/dml/UpdatePlanBuilder.java', 'IGNITE-4363', 'bb1ac0a5cfecf4af7e8dcfe86efc75997895c431')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/DmlStatementsProcessor.java', 'IGNITE-4363', 'bb1ac0a5cfecf4af7e8dcfe86efc75997895c431')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/configuration/CacheConfiguration.java', 'IGNITE-4363', 'bb1ac0a5cfecf4af7e8dcfe86efc75997895c431')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java', 'IGNITE-4363', '70cd8e452b94b806a2fe6fe00b4b67ce80eb4373')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/dml/UpdatePlanBuilder.java', 'IGNITE-4363', '70cd8e452b94b806a2fe6fe00b4b67ce80eb4373')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/DmlStatementsProcessor.java', 'IGNITE-4363', '70cd8e452b94b806a2fe6fe00b4b67ce80eb4373')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/configuration/CacheConfiguration.java', 'IGNITE-4363', '70cd8e452b94b806a2fe6fe00b4b67ce80eb4373')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/portable/builder/PortableEnumArrayLazyValue.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/portable/builder/PortableBuilderEnum.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/portable/BinaryObjectOffheapImpl.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/portable/builder/PortableObjectArrayLazyValue.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/PlatformContextImpl.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/portable/builder/BinaryObjectBuilderImpl.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/portable/builder/PortableBuilderReader.java', 'IGNITE-1272', '599d2edc6c4f3ce60654a53bb431d36db982bc87')
('2.5.0', 'modules/rest-http/src/main/java/org/apache/ignite/internal/processors/rest/protocols/http/jetty/GridJettyObjectMapper.java', 'IGNITE-8722', 'e539a0cbde417e718cd4f6840dca8429907e09c5')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/odbc/OdbcConnectionContext.java', 'IGNITE-8721', '9d163ed7f5496b6a79fc0cfc50f02ca1a4408433')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/client/ClientConnectionContext.java', 'IGNITE-8721', '9d163ed7f5496b6a79fc0cfc50f02ca1a4408433')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/jdbc/JdbcConnectionContext.java', 'IGNITE-8721', '9d163ed7f5496b6a79fc0cfc50f02ca1a4408433')
('1.5.0.final', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ipfinder/jdbc/TcpDiscoveryJdbcIpFinder.java', 'IGNITE-3035', '6e00766a20459571247fafac22e2a0cbb8d979a1')
('1.4.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ipfinder/jdbc/TcpDiscoveryJdbcIpFinder.java', 'IGNITE-3035', '6e00766a20459571247fafac22e2a0cbb8d979a1')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/checkpoint/GridCheckpointManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/IgniteH2Indexing.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/zookeeper/src/main/java/org/apache/ignite/spi/discovery/zk/internal/ZookeeperDiscoveryImpl.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/client/router/impl/GridTcpRouterNioListenerAdapter.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridDiagnostic.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/GridLogThrottle.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/discovery/GridDiscoveryManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/rest/protocols/tcp/GridTcpRestProtocol.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/cache/affinity/rendezvous/RendezvousAffinityFunction.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheEvictionManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/checkpoint/GridCheckpointManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/IgniteH2Indexing.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/zookeeper/src/main/java/org/apache/ignite/spi/discovery/zk/internal/ZookeeperDiscoveryImpl.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridDiagnostic.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/GridLogThrottle.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/discovery/GridDiscoveryManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/cache/affinity/rendezvous/RendezvousAffinityFunction.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheEvictionManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/util/IgniteUtils.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridDiagnostic.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/cache/affinity/rendezvous/RendezvousAffinityFunction.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheEvictionManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridDiagnostic.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/managers/deployment/GridDeploymentManager.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/cache/affinity/rendezvous/RendezvousAffinityFunction.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridDiagnostic.java', 'IGNITE-8724', '0b2f349ff47ab7353ca58f206c326a12567636f3')
